Artist,Total Artist Streams,Artist Daily Average Streams,As lead,Solo,As feature,Song Total Streams,Song Daily Streams,Title
blackbear,10017600000.0,2.65,"6,908.1","5,534.1","3,109.4","588,611,186","130,871",do re mi
Fall Out Boy,9978400000.0,4.786,"8,987.6","8,276.2",990.8,"1,046,692,508","438,227",Centuries
Fall Out Boy,9978400000.0,4.786,"8,987.6","8,276.2",990.8,"699,940,203","346,611","Sugar, We're Goin Down"
Fall Out Boy,9978400000.0,4.786,"8,987.6","8,276.2",990.8,"611,305,702","393,766",Thnks fr th Mmrs
Fall Out Boy,9978400000.0,4.786,"8,987.6","8,276.2",990.8,"559,024,687","271,564",My Songs Know What You Did In The Dark (Light Em Up)
Fall Out Boy,9978400000.0,4.786,"8,987.6","8,276.2",990.8,"485,094,265","345,725","Dance, Dance"
Fall Out Boy,9978400000.0,4.786,"8,987.6","8,276.2",990.8,"415,192,269","204,567",Immortals
John Mayer,9872400000.0,3.146,"9,227.4","8,975.5",645.1,"639,249,098","205,811",New Light
John Mayer,9872400000.0,3.146,"9,227.4","8,975.5",645.1,"510,752,660","169,994",Your Body Is a Wonderland
John Mayer,9872400000.0,3.146,"9,227.4","8,975.5",645.1,"507,644,318","140,587",Free Fallin'
John Mayer,9872400000.0,3.146,"9,227.4","8,975.5",645.1,"437,517,113","169,567",Slow Dancing in a Burning Room
Wisin,9831500000.0,2.552,"3,566.7",488.9,"6,264.8","748,224,278","153,339",EscÃ¡pate Conmigo
Kid Cudi,9787900000.0,4.965,"7,109.3","3,892.3","2,678.6","721,649,826","458,661",Day 'N' Nite
Kid Cudi,9787900000.0,4.965,"7,109.3","3,892.3","2,678.6","688,115,045","389,758",Pursuit Of Happiness (Nightmare)
Kid Cudi,9787900000.0,4.965,"7,109.3","3,892.3","2,678.6","561,958,252","202,255",Pursuit Of Happiness
Kid Cudi,9787900000.0,4.965,"7,109.3","3,892.3","2,678.6","407,796,176","293,378",Mr. Rager
The Neighbourhood,9751900000.0,7.968,"9,747.8","9,380.7",4.1,"2,362,456,184","1,811,559",Sweater Weather
The Neighbourhood,9751900000.0,7.968,"9,747.8","9,380.7",4.1,"1,164,497,890","805,175",Daddy Issues
The Neighbourhood,9751900000.0,7.968,"9,747.8","9,380.7",4.1,"636,419,776","814,673",Softcore
The Neighbourhood,9751900000.0,7.968,"9,747.8","9,380.7",4.1,"399,218,096","617,797",You Get Me So High
NF,9720300000.0,5.392,"9,568.0","8,620.8",152.4,"1,346,966,652","481,179",Let You Down
NF,9720300000.0,5.392,"9,568.0","8,620.8",152.4,"517,822,930","245,350",Lie
NF,9720300000.0,5.392,"9,568.0","8,620.8",152.4,"491,163,532","340,400",The Search
NF,9720300000.0,5.392,"9,568.0","8,620.8",152.4,"448,537,248","170,536",If You Want Love
USHER,9629700000.0,4.44,"6,939.9","3,005.9","2,689.8","1,071,187,268","643,666",Yeah!
USHER,9629700000.0,4.44,"6,939.9","3,005.9","2,689.8","678,889,366","479,949",DJ Got Us Fallin' in Love
USHER,9629700000.0,4.44,"6,939.9","3,005.9","2,689.8","619,956,758","396,752",My Boo
Luis Miguel,9536100000.0,8.025,"9,529.8","9,519.4",6.2,"587,062,142","435,037",Ahora Te Puedes Marchar
Luis Miguel,9536100000.0,8.025,"9,529.8","9,519.4",6.2,"471,558,525","369,699",La Incondicional
5 Seconds of Summer,9490000000.0,3.823,"8,903.6","8,461.2",586.4,"1,611,013,661","637,231",Youngblood
5 Seconds of Summer,9490000000.0,3.823,"8,903.6","8,461.2",586.4,"602,526,096","362,318",She Looks So Perfect
5 Seconds of Summer,9490000000.0,3.823,"8,903.6","8,461.2",586.4,"577,845,786","358,032",Teeth
5 Seconds of Summer,9490000000.0,3.823,"8,903.6","8,461.2",586.4,"411,826,671","120,413",Amnesia
Machine Gun Kelly,9484500000.0,3.217,"8,192.6","3,171.6","1,291.9","644,174,362","145,908",Bad Things
Machine Gun Kelly,9484500000.0,3.217,"8,192.6","3,171.6","1,291.9","627,269,312","216,143",my ex's best friend
Machine Gun Kelly,9484500000.0,3.217,"8,192.6","3,171.6","1,291.9","459,830,902","144,144",I Think I'm OKAY
Machine Gun Kelly,9484500000.0,3.217,"8,192.6","3,171.6","1,291.9","409,923,638","127,342",Home
Joji,9420800000.0,5.655,"8,639.4","7,602.6",781.5,"1,148,679,528","580,352",SLOW DANCING IN THE DARK
Joji,9420800000.0,5.655,"8,639.4","7,602.6",781.5,"1,035,322,243","989,318",Glimpse of Us
Joji,9420800000.0,5.655,"8,639.4","7,602.6",781.5,"645,011,817","290,447",YEAH RIGHT
Joji,9420800000.0,5.655,"8,639.4","7,602.6",781.5,"538,019,504","318,988",Sanctuary
Joji,9420800000.0,5.655,"8,639.4","7,602.6",781.5,"458,892,348","374,385",worldstar money (interlude)
Zedd,9407000000.0,2.396,"6,398.1",206.8,"3,008.9","1,395,462,014","415,930",The Middle
Zedd,9407000000.0,2.396,"6,398.1",206.8,"3,008.9","1,152,516,192","284,037",Stay
Zedd,9407000000.0,2.396,"6,398.1",206.8,"3,008.9","524,195,044","239,551",Clarity
Zedd,9407000000.0,2.396,"6,398.1",206.8,"3,008.9","495,281,644","68,546",Happy Now
Chance the Rapper,9370500000.0,2.049,"3,721.7",626.5,"5,648.7","485,474,154","66,198",No Problem
Robin Schulz,9295700000.0,3.606,"5,551.3",295.3,"3,744.4","1,115,074,539","341,476",Sugar
Robin Schulz,9295700000.0,3.606,"5,551.3",295.3,"3,744.4","417,096,478","43,730",Shed a Light
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","976,739,677","291,017",My House
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","889,506,477","556,234",Low
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","754,134,903","383,668",Wild Ones
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","706,472,587","365,958",Whistle
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","676,379,564","122,521",GDFR
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","558,181,816","323,845",Good Feeling
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","505,581,784","358,206",Right Round
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","455,569,432","60,602","I Don't Like It, I Love It"
Flo Rida,9290100000.0,4.017,"7,507.9","3,396.4","1,782.3","451,519,263","456,634",Club Can't Handle Me
Becky G,9281500000.0,4.502,"5,835.5","1,544.0","3,446.1","748,626,515","717,239",MAMIII
Becky G,9281500000.0,4.502,"5,835.5","1,544.0","3,446.1","746,034,304","169,441",Sin Pijama
Becky G,9281500000.0,4.502,"5,835.5","1,544.0","3,446.1","718,491,415","308,207",Shower
Becky G,9281500000.0,4.502,"5,835.5","1,544.0","3,446.1","657,031,267","219,173",Mayores
Becky G,9281500000.0,4.502,"5,835.5","1,544.0","3,446.1","542,574,273","171,092",Cuando Te BesÃ©
Macklemore,9200100000.0,3.488,"2,221.7",317.8,"6,978.4","808,047,420","320,952",Glorious
The Kid LAROI,9191100000.0,4.283,"8,060.6","3,283.7","1,130.6","2,738,183,590","1,490,471",STAY
The Kid LAROI,9191100000.0,4.283,"8,060.6","3,283.7","1,130.6","858,432,669","257,349",WITHOUT YOU
The Kid LAROI,9191100000.0,4.283,"8,060.6","3,283.7","1,130.6","452,349,104","132,680",GO
Britney Spears,9182000000.0,5.334,"7,974.9","7,483.3","1,207.1","1,030,290,895","664,915",Toxic
Britney Spears,9182000000.0,5.334,"7,974.9","7,483.3","1,207.1","675,186,900","467,094",...Baby One More Time
Britney Spears,9182000000.0,5.334,"7,974.9","7,483.3","1,207.1","660,895,213","395,503",Oops!...I Did It Again
Britney Spears,9182000000.0,5.334,"7,974.9","7,483.3","1,207.1","517,417,732","471,006",Gimme More
Britney Spears,9182000000.0,5.334,"7,974.9","7,483.3","1,207.1","481,856,692","281,437",Womanizer
Anne-Marie,9167400000.0,5.072,"3,823.1","2,968.2","5,344.3","1,387,216,967","567,068",2002
Lauv,9157600000.0,3.76,"8,290.4","5,549.2",867.2,"1,629,781,911","628,880",I Like Me Better
Lauv,9157600000.0,3.76,"8,290.4","5,549.2",867.2,"834,222,964","231,442",i'm so tired...
Lauv,9157600000.0,3.76,"8,290.4","5,549.2",867.2,"471,108,107","77,339","fuck, i'm lonely"
ZAYN,9133000000.0,3.069,"8,230.5","4,222.8",902.5,"1,512,253,724","566,912",Dusk Till Dawn
ZAYN,9133000000.0,3.069,"8,230.5","4,222.8",902.5,"1,456,114,042","590,660",I Donât Wanna Live Forever (Fifty Shades Darker)
ZAYN,9133000000.0,3.069,"8,230.5","4,222.8",902.5,"1,207,719,052","390,491",PILLOWTALK
Akon,9106100000.0,5.823,"4,109.3","2,214.6","4,996.8","755,720,851","721,625",Smack That
Akon,9106100000.0,5.823,"4,109.3","2,214.6","4,996.8","509,185,622","514,990",Lonely
Anitta,9084400000.0,3.513,"4,520.3","1,962.0","4,564.2","600,368,987","177,072",Downtown
Anitta,9084400000.0,3.513,"4,520.3","1,962.0","4,564.2","560,208,206","295,964",Envolver
Black Eyed Peas,9028800000.0,5.186,"8,732.8","5,993.1",296.0,"1,180,031,998","848,816",I Gotta Feeling
Black Eyed Peas,9028800000.0,5.186,"8,732.8","5,993.1",296.0,"913,527,139","213,617",RITMO (Bad Boys For Life)
Black Eyed Peas,9028800000.0,5.186,"8,732.8","5,993.1",296.0,"852,634,488","502,488",Where Is The Love?
Black Eyed Peas,9028800000.0,5.186,"8,732.8","5,993.1",296.0,"578,812,669","447,419",Pump It
Black Eyed Peas,9028800000.0,5.186,"8,732.8","5,993.1",296.0,"505,885,287","102,171",MAMACITA
Black Eyed Peas,9028800000.0,5.186,"8,732.8","5,993.1",296.0,"496,652,117","166,901",GIRL LIKE ME
Black Eyed Peas,9028800000.0,5.186,"8,732.8","5,993.1",296.0,"434,326,658","335,893",Meet Me Halfway
Black Eyed Peas,9028800000.0,5.186,"8,732.8","5,993.1",296.0,"400,870,936","372,150",Just Canât Get Enough
French Montana,9026400000.0,2.211,"4,393.2",282.4,"4,633.2","1,755,697,097","884,298",Unforgettable
French Montana,9026400000.0,2.211,"4,393.2",282.4,"4,633.2","421,810,915","70,396",No Stylist
ROSALÃA,9012600000.0,7.167,"6,061.0","3,247.6","2,951.5","827,467,533","878,370",DESPECHÃ
ROSALÃA,9012600000.0,7.167,"6,061.0","3,247.6","2,951.5","727,534,303","191,630",Con Altura
ROSALÃA,9012600000.0,7.167,"6,061.0","3,247.6","2,951.5","532,536,131","186,164","Yo x Ti, Tu x Mi"
ROSALÃA,9012600000.0,7.167,"6,061.0","3,247.6","2,951.5","448,029,473","1,617,238",BESO
ROSALÃA,9012600000.0,7.167,"6,061.0","3,247.6","2,951.5","421,537,719","128,208",TKN
Zion & Lennox,8983400000.0,3.059,"3,314.0","1,654.7","5,669.4","836,444,923","266,697",Otra vez
Zion & Lennox,8983400000.0,3.059,"3,314.0","1,654.7","5,669.4","560,485,873","155,901",La player (Bandolera)
Zion & Lennox,8983400000.0,3.059,"3,314.0","1,654.7","5,669.4","551,036,514","488,660",Yo Voy
Luke Combs,8970800000.0,9.468,"8,600.4","8,118.1",370.3,"682,859,574","519,708",Beautiful Crazy
Luke Combs,8970800000.0,9.468,"8,600.4","8,118.1",370.3,"655,288,625","594,032",When It Rains It Pours
Luke Combs,8970800000.0,9.468,"8,600.4","8,118.1",370.3,"602,696,355","334,743",Hurricane
Luke Combs,8970800000.0,9.468,"8,600.4","8,118.1",370.3,"448,224,021","367,906",Beer Never Broke My Heart
Luke Combs,8970800000.0,9.468,"8,600.4","8,118.1",370.3,"439,909,329","427,886",She Got the Best of Me
Little Mix,8952300000.0,2.321,"7,730.6","5,610.5","1,221.7","707,950,642","176,055",Shout Out to My Ex
Little Mix,8952300000.0,2.321,"7,730.6","5,610.5","1,221.7","601,788,172","230,450",Secret Love Song
Little Mix,8952300000.0,2.321,"7,730.6","5,610.5","1,221.7","588,746,705","192,189",Black Magic
Little Mix,8952300000.0,2.321,"7,730.6","5,610.5","1,221.7","490,407,316","83,039",Woman Like Me
Zara Larsson,8917100000.0,2.792,"5,954.3","4,408.5","2,962.8","1,250,117,797","458,783",Lush Life
Zara Larsson,8917100000.0,2.792,"5,954.3","4,408.5","2,962.8","917,960,280","200,056",Never Forget You
Zara Larsson,8917100000.0,2.792,"5,954.3","4,408.5","2,962.8","544,132,550","99,584",Ruin My Life
Zara Larsson,8917100000.0,2.792,"5,954.3","4,408.5","2,962.8","447,101,878","87,469",Ain't My Fault
Duki,8908900000.0,9.168,"4,267.2","1,839.1","4,641.6","428,116,332","294,809",She Don't Give a Fo
Green Day,8891100000.0,5.746,"8,813.6","8,810.0",77.5,"891,628,124","703,440",Basket Case
Green Day,8891100000.0,5.746,"8,813.6","8,810.0",77.5,"797,390,654","578,785",American Idiot
Green Day,8891100000.0,5.746,"8,813.6","8,810.0",77.5,"655,187,988","572,543",Boulevard of Broken Dreams
Green Day,8891100000.0,5.746,"8,813.6","8,810.0",77.5,"638,228,473","484,572",Wake Me up When September Ends
Green Day,8891100000.0,5.746,"8,813.6","8,810.0",77.5,"569,881,858","566,421",Good Riddance (Time of Your Life)
Green Day,8891100000.0,5.746,"8,813.6","8,810.0",77.5,"515,949,187","275,698",21 Guns
Green Day,8891100000.0,5.746,"8,813.6","8,810.0",77.5,"432,197,567","295,112",When I Come Around
John Legend,8849900000.0,2.612,"5,530.4","4,393.9","3,319.5","2,124,274,070","834,100",All of Me
Bizarrap,8845300000.0,9.61,"7,491.0",66.9,"1,354.3","1,426,363,030","1,373,145","Quevedo: Bzrp Music Sessions, Vol. 52"
Bizarrap,8845300000.0,9.61,"7,491.0",66.9,"1,354.3","772,886,075","912,377","Shakira: Bzrp Music Sessions, Vol. 53"
Camilo,8839200000.0,4.17,"5,343.7","2,430.8","3,495.4","560,728,046","132,342",Tutu
Camilo,8839200000.0,4.17,"5,343.7","2,430.8","3,495.4","519,598,374","204,239",Vida de Rico
Camilo,8839200000.0,4.17,"5,343.7","2,430.8","3,495.4","466,002,262","92,653",Favorito
Don Omar,8802400000.0,7.878,"7,038.2","3,701.4","1,764.2","1,333,964,462","1,160,382",Danza Kuduro
Don Omar,8802400000.0,7.878,"7,038.2","3,701.4","1,764.2","613,433,724","744,607",Dile
DJ Khaled,8774200000.0,2.854,"8,193.3",426.9,580.9,"1,197,688,953","199,709",I'm the One
DJ Khaled,8774200000.0,2.854,"8,193.3",426.9,580.9,"1,018,969,082","373,094",Wild Thoughts
DJ Khaled,8774200000.0,2.854,"8,193.3",426.9,580.9,"660,824,216","267,857",POPSTAR
DJ Khaled,8774200000.0,2.854,"8,193.3",426.9,580.9,"585,736,204","70,067",No Brainer
DJ Khaled,8774200000.0,2.854,"8,193.3",426.9,580.9,"492,631,109","247,062",GREECE
Lil Tjay,8771700000.0,5.164,"5,890.4","3,301.6","2,881.3","679,744,579","384,668",Calling My Phone
Lil Tjay,8771700000.0,5.164,"5,890.4","3,301.6","2,881.3","654,692,333","283,021",F.N
Fleetwood Mac,8508100000.0,5.985,"8,508.0","8,507.6",0.1,"1,337,764,364","1,190,804",Dreams
Fleetwood Mac,8508100000.0,5.985,"8,508.0","8,507.6",0.1,"936,988,225","712,377",The Chain
Fleetwood Mac,8508100000.0,5.985,"8,508.0","8,507.6",0.1,"838,417,206","573,952",Go Your Own Way
Fleetwood Mac,8508100000.0,5.985,"8,508.0","8,507.6",0.1,"734,400,386","674,340",Everywhere
Fleetwood Mac,8508100000.0,5.985,"8,508.0","8,507.6",0.1,"583,960,000","359,994",Landslide
Skrillex,8498299999.999999,3.198,"3,947.9","1,111.7","4,550.4","443,224,068","121,485",Bangarang
Bob Marley & The Wailers,8397799999.999999,4.808,"8,305.7","7,624.7",92.1,"829,702,670","493,456",Three Little Birds
Bob Marley & The Wailers,8397799999.999999,4.808,"8,305.7","7,624.7",92.1,"732,053,264","522,602",Could You Be Loved
Bob Marley & The Wailers,8397799999.999999,4.808,"8,305.7","7,624.7",92.1,"640,231,653","368,105",Is This Love
Bob Marley & The Wailers,8397799999.999999,4.808,"8,305.7","7,624.7",92.1,"447,721,622","277,089",Jamming
Bob Marley & The Wailers,8397799999.999999,4.808,"8,305.7","7,624.7",92.1,"421,426,314","188,071",Buffalo Soldier
Bob Marley & The Wailers,8397799999.999999,4.808,"8,305.7","7,624.7",92.1,"416,055,690","224,555",One Love / People Get Ready
Childish Gambino,8350100000.0,4.285,"7,671.6","7,225.3",678.5,"1,436,322,971","622,989",Redbone
Childish Gambino,8350100000.0,4.285,"7,671.6","7,225.3",678.5,"719,670,649","384,082",3005
Childish Gambino,8350100000.0,4.285,"7,671.6","7,225.3",678.5,"565,523,428","107,490",This Is America
Childish Gambino,8350100000.0,4.285,"7,671.6","7,225.3",678.5,"467,604,575","483,463",Me and Your Mama
Childish Gambino,8350100000.0,4.285,"7,671.6","7,225.3",678.5,"402,496,969","107,263",Sober
2Pac,8348100000.0,5.01,"8,153.3","3,465.5",194.8,"656,956,568","352,909",Ambitionz Az A Ridah
2Pac,8348100000.0,5.01,"8,153.3","3,465.5",194.8,"600,766,900","456,212",California Love
2Pac,8348100000.0,5.01,"8,153.3","3,465.5",194.8,"503,666,747","350,536",All Eyez On Me
2Pac,8348100000.0,5.01,"8,153.3","3,465.5",194.8,"492,765,224","508,542",Hit 'Em Up
2Pac,8348100000.0,5.01,"8,153.3","3,465.5",194.8,"467,665,097","270,207",Changes
Enrique Iglesias,8290500000.0,3.171,"6,880.7","1,986.2","1,409.9","759,148,122","344,471",Bailando
Enrique Iglesias,8290500000.0,3.171,"6,880.7","1,986.2","1,409.9","660,877,587","189,511",SUBEME LA RADIO
Enrique Iglesias,8290500000.0,3.171,"6,880.7","1,986.2","1,409.9","616,548,457","152,620",DUELE EL CORAZON
Michael BublÃ©,8211000000.0,1.864,"7,846.6","6,781.0",364.4,"809,609,295","68,077",It's Beginning to Look a Lot like Christmas
Michael BublÃ©,8211000000.0,1.864,"7,846.6","6,781.0",364.4,"477,199,880","40,890",Holly Jolly Christmas
Michael BublÃ©,8211000000.0,1.864,"7,846.6","6,781.0",364.4,"402,870,069","342,885",Feeling Good
Dr. Dre,8178100000.0,4.631,"5,333.0",361.7,"2,845.1","1,242,893,888","717,303",Still D.R.E.
Dr. Dre,8178100000.0,4.631,"5,333.0",361.7,"2,845.1","866,548,972","518,176",The Next Episode
Dr. Dre,8178100000.0,4.631,"5,333.0",361.7,"2,845.1","695,235,544","447,949",Forgot About Dre
Meek Mill,8143200000.0,2.231,"5,978.2","1,628.4","2,165.0","1,085,442,992","441,293",Going Bad
Meghan Trainor,8132500000.0,3.337,"6,565.9","5,209.4","1,566.6","967,505,632","320,275",Like I'm Gonna Lose You
Meghan Trainor,8132500000.0,3.337,"6,565.9","5,209.4","1,566.6","752,245,453","224,182",All About That Bass
Meghan Trainor,8132500000.0,3.337,"6,565.9","5,209.4","1,566.6","540,006,243","310,090",NO
Meghan Trainor,8132500000.0,3.337,"6,565.9","5,209.4","1,566.6","537,377,686","731,169",Made You Look
Meghan Trainor,8132500000.0,3.337,"6,565.9","5,209.4","1,566.6","484,944,155","224,894",Dear Future Husband
Meghan Trainor,8132500000.0,3.337,"6,565.9","5,209.4","1,566.6","435,747,597","194,649",Me Too
Meghan Trainor,8132500000.0,3.337,"6,565.9","5,209.4","1,566.6","413,998,180","120,244",Lips Are Movin
Ne-Yo,8109100000.0,4.369,"3,958.5","3,467.3","4,150.6","704,788,359","546,103",So Sick
Ne-Yo,8109100000.0,4.369,"3,958.5","3,467.3","4,150.6","550,563,655","426,611",Miss Independent
Ava Max,8088800000.0,4.77,"5,679.1","5,260.8","2,409.7","1,491,088,042","507,165",Sweet but Psycho
Ava Max,8088800000.0,4.77,"5,679.1","5,260.8","2,409.7","833,499,382","469,975",Kings & Queens
Ava Max,8088800000.0,4.77,"5,679.1","5,260.8","2,409.7","532,716,761","192,152",So Am I
Ava Max,8088800000.0,4.77,"5,679.1","5,260.8","2,409.7","463,306,659","240,949",My Head & My Heart
Reik,8053900000.0,3.952,"6,757.1","3,260.6","1,296.8","667,113,781","157,074",Me Niego
Reik,8053900000.0,3.952,"6,757.1","3,260.6","1,296.8","465,863,070","153,469",Amigos Con Derechos
Reik,8053900000.0,3.952,"6,757.1","3,260.6","1,296.8","434,719,362","254,974",Ya Me EnterÃ©
Megan Thee Stallion,8046400000.0,3.492,"4,754.8","2,843.6","3,291.6","410,698,274","86,759",Savage Remix
Megan Thee Stallion,8046400000.0,3.492,"4,754.8","2,843.6","3,291.6","405,108,107","85,266",Savage
The Rolling Stones,8034900000.0,3.905,"8,022.1","7,902.2",12.7,"974,448,042","764,893","Paint It, Black"
The Rolling Stones,8034900000.0,3.905,"8,022.1","7,902.2",12.7,"624,099,883","338,280",(I Can't Get No) Satisfaction
The Rolling Stones,8034900000.0,3.905,"8,022.1","7,902.2",12.7,"542,561,377","382,936",Start Me Up
The Rolling Stones,8034900000.0,3.905,"8,022.1","7,902.2",12.7,"528,043,564","303,458",Gimme Shelter
The Rolling Stones,8034900000.0,3.905,"8,022.1","7,902.2",12.7,"514,559,319","261,942",Sympathy For The Devil
Gorillaz,8027600000.0,4.404,"8,025.8","5,051.1",1.9,"1,192,541,497","777,994",Feel Good Inc.
Gorillaz,8027600000.0,4.404,"8,025.8","5,051.1",1.9,"695,424,596","358,178",Clint Eastwood
Gorillaz,8027600000.0,4.404,"8,025.8","5,051.1",1.9,"496,352,906","278,513",On Melancholy Hill
Florida Georgia Line,7957500000.0,2.362,"5,151.2","3,722.6","2,806.4","411,942,675","169,988",Cruise
Florida Georgia Line,7957500000.0,2.362,"5,151.2","3,722.6","2,806.4","408,886,644","84,976",H.O.L.Y.
Christian Nodal,7951800000.0,5.676,"5,621.2","4,943.1","2,330.6","528,541,542","256,140",AdiÃ³s Amor
Christian Nodal,7951800000.0,5.676,"5,621.2","4,943.1","2,330.6","429,855,775","315,258",De Los Besos Que Te Di
Christian Nodal,7951800000.0,5.676,"5,621.2","4,943.1","2,330.6","419,784,574","272,342",No Te Contaron Mal
Morat,7938400000.0,7.049,"6,433.3","4,621.6","1,505.1","510,486,262","403,490",Cuando Nadie Ve
Morat,7938400000.0,7.049,"6,433.3","4,621.6","1,505.1","494,017,041","305,031",Besos En Guerra
Alessia Cara,7937400000.0,2.063,"5,002.2","4,837.5","2,935.2","1,275,785,800","552,156",Scars To Your Beautiful
Alessia Cara,7937400000.0,2.063,"5,002.2","4,837.5","2,935.2","706,134,831","143,436",How Far I'll Go
Alessia Cara,7937400000.0,2.063,"5,002.2","4,837.5","2,935.2","559,330,138","181,193",Here
Alessia Cara,7937400000.0,2.063,"5,002.2","4,837.5","2,935.2","406,595,672","68,911",Wild Things
Miguel,7935800000.0,4.631,"4,282.2","2,871.0","3,653.5","1,006,109,481","1,229,987",Sure Thing
Miguel,7935800000.0,4.631,"4,282.2","2,871.0","3,653.5","537,952,400","157,926",Sky Walker
Yandel,7885600000.0,5.087,"3,867.4",849.8,"4,018.2","646,045,899","1,176,869",Yandel 150
Clean Bandit,7872200000.0,2.224,"7,650.8",68.3,221.3,"1,397,072,692","402,402",Rockabye
Clean Bandit,7872200000.0,2.224,"7,650.8",68.3,221.3,"1,322,114,416","494,626",Symphony
Clean Bandit,7872200000.0,2.224,"7,650.8",68.3,221.3,"1,184,985,979","439,431",Rather Be
Clean Bandit,7872200000.0,2.224,"7,650.8",68.3,221.3,"991,958,614","184,315",Solo
Clean Bandit,7872200000.0,2.224,"7,650.8",68.3,221.3,"626,153,273","105,789",I Miss You
Bryson Tiller,7865600000.0,4.37,"5,054.6","4,837.8","2,810.9","1,073,822,987","701,882",Don't
Bryson Tiller,7865600000.0,4.37,"5,054.6","4,837.8","2,810.9","848,336,839","409,630",Exchange
Mariah Carey,7800800000.0,3.997,"7,114.8","5,860.3",685.9,"1,456,196,481","213,914",All I Want for Christmas Is You
Mariah Carey,7800800000.0,3.997,"7,114.8","5,860.3",685.9,"506,395,363","368,654",We Belong Together
Jack Harlow,7674400000.0,4.031,"5,246.8","3,127.3","2,427.5","738,472,431","362,115",WHATS POPPIN
Jack Harlow,7674400000.0,4.031,"5,246.8","3,127.3","2,427.5","715,695,035","449,877",First Class
Jack Harlow,7674400000.0,4.031,"5,246.8","3,127.3","2,427.5","690,757,010","218,360",WHATS POPPIN
Jack Harlow,7674400000.0,4.031,"5,246.8","3,127.3","2,427.5","470,914,702","342,884",Tyler Herro
Russ,7572600000.0,2.986,"7,304.8","6,361.3",267.8,"649,696,388","217,388",Losin Control
Russ,7572600000.0,2.986,"7,304.8","6,361.3",267.8,"509,591,121","234,333",What They Want
Russ,7572600000.0,2.986,"7,304.8","6,361.3",267.8,"440,800,448","134,717","Psycho, Pt. 2"
Hozier,7560200000.0,7.187,"7,126.4","6,941.2",433.7,"2,188,565,483","1,224,613",Take Me to Church
Hozier,7560200000.0,7.187,"7,126.4","6,941.2",433.7,"434,689,283","177,834",Cherry Wine
Hozier,7560200000.0,7.187,"7,126.4","6,941.2",433.7,"421,927,107","247,691",Someone New
Peso Pluma,7553200000.0,37.826,"3,507.1","1,098.2","4,046.1","485,370,111","996,655",PRC
Labrinth,7533400000.0,4.642,"4,793.7","3,702.9","2,739.7","689,393,098","201,446",Jealous
Labrinth,7533400000.0,4.642,"4,793.7","3,702.9","2,739.7","590,846,956","834,596",Formula
Labrinth,7533400000.0,4.642,"4,793.7","3,702.9","2,739.7","578,137,558","327,070",Still Don't Know My Name
Labrinth,7533400000.0,4.642,"4,793.7","3,702.9","2,739.7","489,519,830","488,757",Mount Everest
Labrinth,7533400000.0,4.642,"4,793.7","3,702.9","2,739.7","443,474,512","362,725",All For Us
Kali Uchis,7533300000.0,10.398,"4,271.2","3,077.3","3,262.1","940,287,967","700,792",telepatÃ­a
Kali Uchis,7533300000.0,10.398,"4,271.2","3,077.3","3,262.1","452,379,129","551,501",After The Storm
Jeremih,7514700000.0,2.014,"3,888.9","1,516.0","3,625.8","600,771,653","264,511",oui
Jeremih,7514700000.0,2.014,"3,888.9","1,516.0","3,625.8","509,717,020","174,485",Don't Tell 'Em
Jeremih,7514700000.0,2.014,"3,888.9","1,516.0","3,625.8","423,794,464","102,595",Planez
Jeremih,7514700000.0,2.014,"3,888.9","1,516.0","3,625.8","402,471,710","257,504",Birthday Sex
Luis Fonsi,7488800000.0,2.101,"6,637.0","1,020.2",851.8,"1,648,716,223","270,587",Despacito
Luis Fonsi,7488800000.0,2.101,"6,637.0","1,020.2",851.8,"1,618,820,561","501,388",Despacito (Featuring Daddy Yankee)
Luis Fonsi,7488800000.0,2.101,"6,637.0","1,020.2",851.8,"880,777,950","214,290",Ãchame La Culpa
Jonas Blue,7463900000.0,2.489,"6,184.3",31.4,"1,279.6","1,055,394,292","321,451",Fast Car
Jonas Blue,7463900000.0,2.489,"6,184.3",31.4,"1,279.6","969,609,416","280,032",Perfect Strangers
Jonas Blue,7463900000.0,2.489,"6,184.3",31.4,"1,279.6","899,911,078","221,072",Mama
Jonas Blue,7463900000.0,2.489,"6,184.3",31.4,"1,279.6","828,330,459","176,637",Rise
Alicia Keys,7366700000.0,3.602,"5,350.1","4,752.2","2,016.6","882,333,950","498,879",If I Ain't Got You
Alicia Keys,7366700000.0,3.602,"5,350.1","4,752.2","2,016.6","746,328,891","348,931",No One
Alicia Keys,7366700000.0,3.602,"5,350.1","4,752.2","2,016.6","552,152,980","331,495",Girl on Fire
Alicia Keys,7366700000.0,3.602,"5,350.1","4,752.2","2,016.6","410,642,193","246,797",Fallin'
Junior H,7275600000.0,18.11,"5,077.4","3,231.2","2,198.1","434,510,518","1,550,240",El Azul
